x_m,y_m,w_tr_right_m,w_tr_left_m
-7.564000,-5.277500,0.7291,0.7291
-7.514000,-5.309574,0.7591,0.7591
-7.464000,-5.341986,0.7291,0.7291
-7.414000,-5.373829,0.7592,0.7592
-7.364000,-5.406055,0.7495,0.7495
-7.314000,-5.437759,0.7291,0.7291
-7.264000,-5.469894,0.7592,0.7592
-7.214000,-5.502431,0.7495,0.7495
-7.164000,-5.534472,0.7291,0.7291
-7.114000,-5.566975,0.7591,0.7591
-7.064000,-5.599916,0.7291,0.7291
-7.014000,-5.631419,0.7091,0.7091
-6.964000,-5.663315,0.7291,0.7291
-6.914000,-5.695583,0.7194,0.7194
-6.864000,-5.728204,0.7091,0.7091
-6.814000,-5.759308,0.7291,0.7291
-6.763130,-5.789862,0.7291,0.7291
-6.712371,-5.819960,0.7591,0.7591
-6.660851,-5.848716,0.7291,0.7291
-6.609549,-5.877092,0.7091,0.7091
-6.557588,-5.905181,0.7291,0.7291
-6.505945,-5.932092,0.7091,0.7091
-6.454611,-5.958785,0.7291,0.7291
-6.403578,-5.986222,0.7194,0.7194
-6.352837,-6.012526,0.7495,0.7495
-6.302380,-6.039527,0.7291,0.7291
-6.252198,-6.067206,0.7495,0.7495
-6.202284,-6.093688,0.7291,0.7291
-6.152627,-6.120807,0.7291,0.7291
-6.103221,-6.147560,0.7291,0.7291
-6.054056,-6.174800,0.7291,0.7291
-6.005124,-6.202510,0.7495,0.7495
-5.956417,-6.229693,0.7291,0.7291
-5.907926,-6.257207,0.7291,0.7291
-5.859642,-6.284172,0.7291,0.7291
-5.811557,-6.311562,0.7492,0.7492
-5.763663,-6.339370,0.7291,0.7291
-5.715952,-6.366608,0.7291,0.7291
-5.668413,-6.394141,0.6992,0.6992
-5.621041,-6.421968,0.7091,0.7091
-5.573824,-6.450091,0.6892,0.6892
-5.526757,-6.477529,0.6591,0.6591
-5.479828,-6.505156,0.6892,0.6892
-5.433032,-6.532980,0.6591,0.6591
-5.386358,-6.560025,0.6892,0.6892
-5.339798,-6.587173,0.6591,0.6591
-5.293345,-6.613451,0.6892,0.6892
-5.246988,-6.640612,0.6591,0.6591
-5.200721,-6.667575,0.6892,0.6892
-5.154535,-6.694248,0.6492,0.6492
-5.108420,-6.720655,0.6591,0.6591
-5.062369,-6.745837,0.6492,0.6492
-5.016373,-6.769821,0.6492,0.6492
-4.970423,-6.793620,0.6192,0.6192
-4.924512,-6.816277,0.6492,0.6492
-4.878630,-6.838693,0.6192,0.6192
-4.832770,-6.860901,0.6394,0.6394
-4.786922,-6.881080,0.5992,0.5992
-4.741078,-6.901119,0.5992,0.5992
-4.695230,-6.921052,0.5492,0.5492
-4.649370,-6.939933,0.5395,0.5395
-4.603488,-6.958670,0.4997,0.4997
-4.557577,-6.976319,0.4900,0.4900
-4.511627,-6.993793,0.4598,0.4598
-4.465631,-7.009279,0.4598,0.4598
-4.419580,-7.024674,0.4200,0.4200
-4.373465,-7.039037,0.4297,0.4297
-4.327279,-7.053281,0.3995,0.3995
-4.281012,-7.067454,0.3795,0.3795
-4.234655,-7.079750,0.4197,0.4197
-4.188202,-7.092069,0.4098,0.4098
-4.141642,-7.103478,0.4000,0.4000
-4.094968,-7.114896,0.4000,0.4000
-4.048172,-7.125391,0.4500,0.4500
-4.001243,-7.135884,0.4500,0.4500
-3.954176,-7.145561,0.4598,0.4598
-3.906959,-7.154477,0.4697,0.4697
-3.859587,-7.163556,0.4795,0.4795
-3.812048,-7.171874,0.4894,0.4894
-3.764337,-7.180357,0.5394,0.5394
-3.716443,-7.188081,0.5492,0.5492
-3.668358,-7.195108,0.5794,0.5794
-3.620074,-7.201498,0.6000,0.6000
-3.620074,-7.201498,0.6000,0.6000
-3.571583,-7.207198,0.6098,0.6098
-3.522876,-7.213138,0.6197,0.6197
-3.473944,-7.218397,0.6295,0.6295
-3.424779,-7.223910,0.6394,0.6394
-3.375373,-7.228757,0.5992,0.5992
-3.325716,-7.232891,0.6098,0.6098
-3.275802,-7.237248,0.6197,0.6197
-3.225620,-7.240914,0.6295,0.6295
-3.175163,-7.243842,0.6394,0.6394
-3.124422,-7.246973,0.6492,0.6492
-3.073389,-7.249393,0.6591,0.6591
-3.022055,-7.250191,0.6697,0.6697
-2.970412,-7.250305,0.6795,0.6795
-2.918451,-7.250675,0.6894,0.6894
-2.867149,-7.251373,0.6992,0.6992
-2.815629,-7.252474,0.7091,0.7091
-2.764870,-7.254055,0.7197,0.7197
-2.714000,-7.256197,0.7295,0.7295
-2.664000,-7.258983,0.7394,0.7394
-2.614000,-7.262499,0.7492,0.7492
-2.564000,-7.266835,0.7500,0.7500
-2.514000,-7.271097,0.7591,0.7591
-2.464000,-7.276248,0.7197,0.7197
-2.414000,-7.281397,0.7295,0.7295
-2.364000,-7.286526,0.7394,0.7394
-2.314000,-7.292598,0.7492,0.7492
-2.264000,-7.298726,0.7500,0.7500
-2.214000,-7.304894,0.7500,0.7500
-2.164000,-7.311084,0.7500,0.7500
-2.114000,-7.317280,0.7492,0.7492
-2.064000,-7.323465,0.7394,0.7394
-2.014000,-7.329622,0.7000,0.7000
-1.964000,-7.336717,0.7000,0.7000
-1.914000,-7.343868,0.7098,0.7098
-1.864000,-7.351060,0.7197,0.7197
-1.814000,-7.358279,0.7295,0.7295
-1.764000,-7.365511,0.7295,0.7295
-1.714000,-7.372741,0.7197,0.7197
-1.664000,-7.379955,0.7000,0.7000
-1.614000,-7.387140,0.7000,0.7000
-1.564000,-7.394281,0.7000,0.7000
-1.514000,-7.401364,0.7000,0.7000
-1.464000,-7.407505,0.7000,0.7000
-1.414000,-7.413672,0.7000,0.7000
-1.364000,-7.419847,0.7000,0.7000
-1.314000,-7.425029,0.6500,0.6500
-1.264000,-7.429083,0.6500,0.6500
-1.214000,-7.432858,0.6500,0.6500
-1.164000,-7.436331,0.6500,0.6500
-1.114000,-7.439480,0.6500,0.6500
-1.064000,-7.443265,0.6500,0.6500
-1.014000,-7.446797,0.6500,0.6500
-0.964000,-7.450057,0.6598,0.6598
-0.914000,-7.453025,0.6697,0.6697
-0.864000,-7.455681,0.6795,0.6795
-0.814000,-7.458989,0.6894,0.6894
-0.764000,-7.462063,0.6992,0.6992
-0.714000,-7.464886,0.7000,0.7000
-0.664000,-7.467440,0.7000,0.7000
-0.614000,-7.469709,0.6992,0.6992
-0.564000,-7.471676,0.6894,0.6894
-0.514000,-7.473323,0.6795,0.6795
-0.464000,-7.475619,0.6500,0.6500
-0.414000,-7.477680,0.6500,0.6500
-0.364000,-7.479490,0.6500,0.6500
-0.314000,-7.481036,0.6500,0.6500
-0.264000,-7.482304,0.6500,0.6500
-0.214000,-7.484265,0.6500,0.6500
-0.164000,-7.486036,0.6500,0.6500
-0.114000,-7.487606,0.6500,0.6500
-0.064000,-7.488965,0.6500,0.6500
-0.014000,-7.490971,0.6598,0.6598
0.036000,-7.492631,0.6697,0.6697
0.086000,-7.494920,0.6795,0.6795
0.136000,-7.496965,0.6894,0.6894
0.186000,-7.498757,0.6992,0.6992
0.236000,-7.500293,0.7000,0.7000
0.286000,-7.501566,0.7000,0.7000
0.336000,-7.502571,0.7000,0.7000
0.386000,-7.504287,0.7000,0.7000
