x_m,y_m,w_tr_right_m,w_tr_left_m
-2.514,-7.271798,0.7591,0.7591
-2.464,-7.278037,0.7197,0.7197
-2.414,-7.284289,0.7295,0.7295
-2.364,-7.290535,0.7394,0.7394
-2.314,-7.296753,0.7492,0.7492
-2.264,-7.302925,0.75,0.75
-2.214,-7.30903,0.75,0.75
-2.164,-7.316034,0.75,0.75
-2.114,-7.323049,0.7492,0.7492
-2.064,-7.330059,0.7,0.7
-2.014,-7.337046,0.7,0.7
-1.964,-7.343993,0.7,0.7
-1.914,-7.350884,0.7,0.7
-1.864,-7.357701,0.7,0.7
-1.814,-7.364428,0.7,0.7
-1.764,-7.371048,0.7,0.7
-1.714,-7.377544,0.6598,0.6598
-1.664,-7.384882,0.6697,0.6697
-1.614,-7.39218,0.6795,0.6795
-1.564,-7.399423,0.6894,0.6894
-1.514,-7.406596,0.6992,0.6992
-1.464,-7.413687,0.7,0.7
-1.414,-7.420679,0.7,0.7
-1.364,-7.427561,0.65,0.65
-1.314,-7.433332,0.65,0.65
-1.264,-7.437861,0.65,0.65
-1.214,-7.442,0.65,0.65
-1.164,-7.445727,0.65,0.65
-1.114,-7.449024,0.65,0.65
-1.064,-7.452855,0.65,0.65
-1.014,-7.456332,0.65,0.65
-0.964,-7.45944,0.6598,0.6598
-0.914,-7.462161,0.6697,0.6697
-0.864,-7.464478,0.6795,0.6795
-0.814,-7.467359,0.6795,0.6795
-0.764,-7.469919,0.6697,0.6697
-0.714,-7.472144,0.6598,0.6598
-0.664,-7.474021,0.65,0.65
-0.614,-7.475535,0.65,0.65
-0.564,-7.476672,0.65,0.65
-0.514,-7.477417,0.65,0.65
-0.464,-7.478742,0.65,0.65
-0.414,-7.479765,0.65,0.65
-0.364,-7.480474,0.65,0.65
-0.314,-7.480858,0.65,0.65
-0.264,-7.480036,0.65,0.65
-0.214,-7.479963,0.65,0.65
-0.164,-7.479757,0.65,0.65
-0.114,-7.479408,0.65,0.65
-0.064,-7.478902,0.65,0.65
-0.014,-7.479101,0.6598,0.6598
0.036,-7.479009,0.6697,0.6697
0.086,-7.479605,0.6795,0.6795
0.136,-7.480011,0.6894,0.6894
0.186,-7.480222,0.6992,0.6992
0.236,-7.480233,0.7,0.7
0.286,-7.480037,0.7,0.7
0.336,-7.47963,0.7,0.7
0.386,-7.47999,0.7,0.7
0.436,-7.480244,0.7,0.7
0.486,-7.480389,0.7,0.7
0.536,-7.480423,0.7,0.7
0.586,-7.480342,0.7,0.7
0.636,-7.481014,0.7,0.7
0.686,-7.481455,0.7,0.7
0.736,-7.481664,0.7,0.7
0.786,-7.482511,0.7,0.7
0.836,-7.484,0.6992,0.6992
0.886,-7.485266,0.6894,0.6894
0.936,-7.486314,0.6795,0.6795
0.986,-7.488021,0.6697,0.6697
1.036,-7.48941,0.6598,0.6598
1.086,-7.49136,0.65,0.65
1.136,-7.492897,0.65,0.65
1.186,-7.494904,0.6598,0.6598
1.236,-7.496409,0.6697,0.6697
1.286,-7.498297,0.6795,0.6795
1.336,-7.499601,0.6894,0.6894
1.386,-7.501207,0.6992,0.6992
1.436,-7.502151,0.7,0.7
1.486,-7.503323,0.7,0.7
1.536,-7.50376,0.7,0.7
1.586,-7.504355,0.7,0.7
1.636,-7.50415,0.7,0.7
